LEAID,CENSUSID,FIPST,FIPSCO,CMSA,STNAME,STABBR,SCHLEV,AGCHRT,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,TCURELSC,TCURINST,TCURSSVC,TCUROTH,TNONELSE,TCAPOUT,TotalSalaries,TotalEmployeeBenefits
100390,1504840100000,1,95,0,ALABAMA,AL,3,3,19423000.0,1488000.0,12305000.0,5630000.0,18997000.0,17649000.0,10875000.0,5631000.0,1143000.0,229000.0,1069000.0,11850000.0,2462000.0
100420,1504800100000,1,95,0,ALABAMA,AL,3,3,41386000.0,3438000.0,26186000.0,11762000.0,40933000.0,35430000.0,20869000.0,11415000.0,3146000.0,618000.0,4268000.0,23775000.0,5046000.0
100450,1503740100000,1,73,1000,ALABAMA,AL,3,3,81607000.0,1559000.0,33526000.0,46522000.0,80488000.0,56263000.0,34854000.0,17848000.0,3561000.0,1490000.0,17792000.0,36799000.0,8048000.0
100510,1506200200000,1,123,0,ALABAMA,AL,3,3,21266000.0,1211000.0,13166000.0,6889000.0,21453000.0,18939000.0,12201000.0,5773000.0,965000.0,30000.0,2074000.0,12769000.0,2651000.0
100540,1502000100000,1,39,0,ALABAMA,AL,3,3,11438000.0,1001000.0,7307000.0,3130000.0,11148000.0,9131000.0,5980000.0,2545000.0,606000.0,243000.0,1774000.0,6382000.0,1300000.0
100600,1500800200000,1,15,450,ALABAMA,AL,3,3,23639000.0,2573000.0,12833000.0,8233000.0,21628000.0,18010000.0,10292000.0,5784000.0,1934000.0,116000.0,3462000.0,11632000.0,2491000.0
100630,1504880100000,1,95,0,ALABAMA,AL,3,3,15572000.0,739000.0,10687000.0,4146000.0,15306000.0,13001000.0,8357000.0,3814000.0,830000.0,205000.0,2004000.0,8911000.0,1799000.0
100660,1504200100000,1,83,3440,ALABAMA,AL,3,3,21337000.0,1096000.0,10476000.0,9765000.0,22133000.0,18902000.0,12129000.0,5657000.0,1116000.0,868000.0,1711000.0,12931000.0,2595000.0
100690,1502800100000,1,55,2880,ALABAMA,AL,3,3,11701000.0,1108000.0,7983000.0,2610000.0,10893000.0,9990000.0,6264000.0,3014000.0,712000.0,194000.0,441000.0,6825000.0,1390000.0
100750,1500100100000,1,1,5240,ALABAMA,AL,3,3,47061000.0,3163000.0,33869000.0,10029000.0,51663000.0,38544000.0,24096000.0,12095000.0,2353000.0,796000.0,10514000.0,27070000.0,5681000.0
100810,1500300100000,1,5,0,ALABAMA,AL,3,3,10914000.0,1794000.0,7432000.0,1688000.0,14089000.0,10430000.0,6199000.0,3132000.0,1099000.0,2547000.0,920000.0,7075000.0,1524000.0
100930,1500500100000,1,9,1000,ALABAMA,AL,3,3,37259000.0,2551000.0,26229000.0,8479000.0,37038000.0,32115000.0,19937000.0,9555000.0,2623000.0,819000.0,3844000.0,22134000.0,4761000.0
100960,1502700200000,1,53,0,ALABAMA,AL,3,3,8783000.0,634000.0,5349000.0,2800000.0,8408000.0,7606000.0,5080000.0,2187000.0,339000.0,0.0,802000.0,5019000.0,1054000.0
100990,1500600100000,1,11,0,ALABAMA,AL,3,3,10975000.0,1984000.0,7506000.0,1485000.0,10741000.0,10088000.0,5610000.0,3547000.0,931000.0,74000.0,579000.0,6894000.0,1489000.0
101020,1500700100000,1,13,0,ALABAMA,AL,3,3,29676000.0,3398000.0,15420000.0,10858000.0,29207000.0,19804000.0,12311000.0,6139000.0,1354000.0,336000.0,8738000.0,13621000.0,2887000.0
101050,1500800300000,1,15,450,ALABAMA,AL,3,3,55122000.0,3954000.0,39626000.0,11542000.0,55103000.0,50415000.0,28873000.0,17912000.0,3630000.0,136000.0,4528000.0,33285000.0,7253000.0
101110,1501000100000,1,19,0,ALABAMA,AL,3,3,22665000.0,1842000.0,15358000.0,5465000.0,22128000.0,19816000.0,12524000.0,5665000.0,1627000.0,400000.0,1764000.0,13255000.0,2830000.0
101140,1501100100000,1,21,0,ALABAMA,AL,3,3,34366000.0,2614000.0,24318000.0,7434000.0,35434000.0,32573000.0,20353000.0,10069000.0,2151000.0,905000.0,1799000.0,21844000.0,4580000.0
101170,1501200100000,1,23,0,ALABAMA,AL,3,3,14431000.0,2066000.0,9367000.0,2998000.0,14834000.0,13120000.0,7909000.0,4091000.0,1120000.0,251000.0,1381000.0,8933000.0,1944000.0
101230,1501400100000,1,27,0,ALABAMA,AL,3,3,14345000.0,1132000.0,10458000.0,2755000.0,14672000.0,12712000.0,7985000.0,3721000.0,1006000.0,465000.0,1412000.0,9039000.0,1921000.0
101290,1501600100000,1,31,0,ALABAMA,AL,3,3,12308000.0,1472000.0,8007000.0,2829000.0,11603000.0,10847000.0,6761000.0,3376000.0,710000.0,115000.0,541000.0,7019000.0,1513000.0
101350,1501800100000,1,35,0,ALABAMA,AL,3,3,12359000.0,1958000.0,8406000.0,1995000.0,12523000.0,11707000.0,6970000.0,3745000.0,992000.0,290000.0,263000.0,7793000.0,1681000.0
101380,1501900100000,1,37,0,ALABAMA,AL,3,3,9747000.0,1088000.0,7012000.0,1647000.0,10169000.0,9221000.0,5411000.0,3030000.0,780000.0,171000.0,777000.0,6345000.0,1365000.0
101410,1502000200000,1,39,0,ALABAMA,AL,3,3,20441000.0,2197000.0,13574000.0,4670000.0,20397000.0,16169000.0,9719000.0,5235000.0,1215000.0,551000.0,3615000.0,10997000.0,2346000.0
101470,1502200100000,1,43,0,ALABAMA,AL,3,3,15291000.0,1464000.0,9070000.0,4757000.0,15959000.0,14084000.0,9172000.0,3952000.0,960000.0,559000.0,944000.0,9469000.0,1971000.0
101530,1502200200000,1,43,0,ALABAMA,AL,3,3,60490000.0,8045000.0,39903000.0,12542000.0,61758000.0,46873000.0,28270000.0,14802000.0,3801000.0,1825000.0,13045000.0,31162000.0,6527000.0
101590,1502370100000,1,45,2180,ALABAMA,AL,3,3,10453000.0,1245000.0,7674000.0,1534000.0,9937000.0,8686000.0,5430000.0,2626000.0,630000.0,8000.0,1042000.0,5996000.0,1307000.0
101620,1502400100000,1,47,0,ALABAMA,AL,3,3,26768000.0,3826000.0,19490000.0,3452000.0,28390000.0,25559000.0,15170000.0,8519000.0,1870000.0,424000.0,2047000.0,17551000.0,3747000.0
101660,1505200100000,1,103,2030,ALABAMA,AL,3,3,61312000.0,3617000.0,30302000.0,27393000.0,57552000.0,53134000.0,30955000.0,18728000.0,3451000.0,730000.0,2286000.0,36288000.0,7486000.0
101680,1504600100000,1,91,0,ALABAMA,AL,3,3,12513000.0,1388000.0,8399000.0,2726000.0,12356000.0,10987000.0,7189000.0,2850000.0,948000.0,313000.0,1029000.0,7441000.0,1512000.0
101690,1503500100000,1,69,2180,ALABAMA,AL,3,3,54273000.0,6463000.0,32891000.0,14919000.0,56544000.0,52655000.0,31655000.0,17591000.0,3409000.0,424000.0,2652000.0,36077000.0,7520000.0
101710,1501600200000,1,31,0,ALABAMA,AL,3,3,6306000.0,683000.0,4191000.0,1432000.0,6330000.0,6022000.0,3500000.0,2009000.0,513000.0,63000.0,242000.0,3989000.0,820000.0
101740,1502700300000,1,53,0,ALABAMA,AL,3,3,29988000.0,3398000.0,19980000.0,6610000.0,31208000.0,26720000.0,15502000.0,9397000.0,1821000.0,433000.0,4055000.0,18219000.0,3957000.0
101760,1502800200000,1,55,2880,ALABAMA,AL,3,3,48186000.0,2944000.0,34445000.0,10797000.0,47985000.0,41384000.0,26917000.0,11851000.0,2616000.0,757000.0,5379000.0,29198000.0,6086000.0
101770,1500300200000,1,5,0,ALABAMA,AL,3,3,19171000.0,1633000.0,12181000.0,5357000.0,17985000.0,15739000.0,9925000.0,4686000.0,1128000.0,372000.0,1873000.0,10431000.0,2227000.0
101800,1503700300000,1,73,1000,ALABAMA,AL,3,3,12824000.0,1363000.0,8380000.0,3081000.0,11457000.0,10936000.0,6681000.0,3311000.0,944000.0,218000.0,302000.0,7548000.0,1540000.0
101830,1502900100000,1,57,0,ALABAMA,AL,3,3,16264000.0,1341000.0,11584000.0,3339000.0,15672000.0,14002000.0,8680000.0,4366000.0,956000.0,502000.0,979000.0,9736000.0,2049000.0
101860,1503900100000,1,77,2650,ALABAMA,AL,3,3,32636000.0,3508000.0,15875000.0,13253000.0,36337000.0,30538000.0,19030000.0,9850000.0,1658000.0,160000.0,5297000.0,20247000.0,4011000.0
101890,1502500200000,1,49,0,ALABAMA,AL,3,3,14586000.0,1056000.0,9963000.0,3567000.0,15026000.0,13119000.0,8211000.0,3720000.0,1188000.0,94000.0,1352000.0,8709000.0,1787000.0
101920,1503000100000,1,59,0,ALABAMA,AL,3,3,18783000.0,1502000.0,12330000.0,4951000.0,18993000.0,17263000.0,10997000.0,4995000.0,1271000.0,521000.0,1051000.0,11734000.0,2542000.0
101950,1502800300000,1,55,2880,ALABAMA,AL,3,3,35505000.0,4171000.0,21138000.0,10196000.0,35302000.0,33008000.0,19910000.0,10374000.0,2724000.0,370000.0,1791000.0,21838000.0,4477000.0
102010,1503100100000,1,61,0,ALABAMA,AL,3,3,15125000.0,1463000.0,10862000.0,2800000.0,15025000.0,13446000.0,8563000.0,3815000.0,1068000.0,478000.0,947000.0,9180000.0,1958000.0
102040,1503200100000,1,63,0,ALABAMA,AL,3,3,11458000.0,2205000.0,7546000.0,1707000.0,12815000.0,11777000.0,6819000.0,3759000.0,1199000.0,78000.0,960000.0,7923000.0,1706000.0
102070,1504880200000,1,95,0,ALABAMA,AL,3,3,11508000.0,662000.0,6772000.0,4074000.0,10935000.0,9879000.0,6096000.0,3094000.0,689000.0,421000.0,595000.0,6842000.0,1380000.0
102100,1503300100000,1,65,0,ALABAMA,AL,3,3,20619000.0,2575000.0,13972000.0,4072000.0,23758000.0,17289000.0,10895000.0,5000000.0,1394000.0,450000.0,5722000.0,11733000.0,2504000.0
102160,1505290100000,1,103,2030,ALABAMA,AL,3,3,18134000.0,681000.0,11275000.0,6178000.0,17942000.0,16613000.0,11016000.0,4476000.0,1121000.0,76000.0,1112000.0,11726000.0,2403000.0
102190,1503400100000,1,67,0,ALABAMA,AL,3,3,16153000.0,1516000.0,11268000.0,3369000.0,15917000.0,14829000.0,9268000.0,4214000.0,1347000.0,257000.0,594000.0,10325000.0,2205000.0
102220,1503780100000,1,73,1000,ALABAMA,AL,3,3,30161000.0,733000.0,11400000.0,18028000.0,26553000.0,22584000.0,14676000.0,6687000.0,1221000.0,540000.0,2939000.0,15545000.0,3060000.0
102370,1500800400000,1,15,450,ALABAMA,AL,3,3,9312000.0,817000.0,6653000.0,1842000.0,9250000.0,8571000.0,5457000.0,2502000.0,612000.0,12000.0,663000.0,5417000.0,1081000.0
102430,1503700400000,1,73,1000,ALABAMA,AL,3,3,249749000.0,14569000.0,150212000.0,84968000.0,328934000.0,225695000.0,144028000.0,68208000.0,13459000.0,86032000.0,14450000.0,154665000.0,32029000.0
102480,1503800100000,1,75,0,ALABAMA,AL,3,3,15540000.0,1414000.0,11088000.0,3038000.0,14816000.0,13454000.0,8255000.0,4127000.0,1072000.0,551000.0,744000.0,9277000.0,1898000.0
102550,1504000100000,1,79,2030,ALABAMA,AL,3,3,37232000.0,3656000.0,24113000.0,9463000.0,41387000.0,32417000.0,19980000.0,10142000.0,2295000.0,946000.0,7692000.0,22244000.0,4714000.0
102580,1504100100000,1,81,0,ALABAMA,AL,3,3,49379000.0,2997000.0,30924000.0,15458000.0,52390000.0,41799000.0,25693000.0,12824000.0,3282000.0,1292000.0,7896000.0,27998000.0,5780000.0
102610,1504200200000,1,83,3440,ALABAMA,AL,3,3,47384000.0,2573000.0,29594000.0,15217000.0,49185000.0,41068000.0,27012000.0,11003000.0,3053000.0,39000.0,6951000.0,26715000.0,5666000.0
102635,1504670100000,1,91,0,ALABAMA,AL,3,3,5222000.0,887000.0,3313000.0,1022000.0,5085000.0,4447000.0,2651000.0,1431000.0,365000.0,292000.0,346000.0,3132000.0,624000.0
102650,1504400100000,1,87,0,ALABAMA,AL,3,3,23257000.0,3503000.0,15692000.0,4062000.0,23697000.0,20237000.0,12096000.0,6611000.0,1530000.0,244000.0,2014000.0,14103000.0,2935000.0
102670,1504500200000,1,89,3440,ALABAMA,AL,3,3,88419000.0,4543000.0,56852000.0,27024000.0,103486000.0,74369000.0,44805000.0,25277000.0,4287000.0,1705000.0,24694000.0,50273000.0,10691000.0
102700,1504600200000,1,91,0,ALABAMA,AL,3,3,11127000.0,1762000.0,7289000.0,2076000.0,16049000.0,10030000.0,6062000.0,2933000.0,1035000.0,5124000.0,555000.0,6707000.0,1433000.0
102790,1504900100000,1,97,5160,ALABAMA,AL,3,3,352925000.0,43789000.0,231086000.0,78050000.0,370044000.0,326670000.0,204211000.0,99306000.0,23153000.0,3972000.0,36707000.0,222604000.0,46277000.0
102820,1505000100000,1,99,0,ALABAMA,AL,3,3,26136000.0,2664000.0,18273000.0,5199000.0,26540000.0,24401000.0,15519000.0,7262000.0,1620000.0,520000.0,1619000.0,16525000.0,3518000.0
102850,1505100100000,1,101,5240,ALABAMA,AL,3,3,183157000.0,20809000.0,122011000.0,40337000.0,184445000.0,169147000.0,101734000.0,54869000.0,12544000.0,3950000.0,10498000.0,116192000.0,24605000.0
102970,1500500200000,1,9,1000,ALABAMA,AL,3,3,6799000.0,319000.0,4462000.0,2018000.0,6703000.0,5748000.0,3792000.0,1562000.0,394000.0,78000.0,711000.0,3901000.0,798000.0
103030,1502000400000,1,39,0,ALABAMA,AL,3,3,8636000.0,698000.0,5602000.0,2336000.0,8755000.0,7716000.0,5164000.0,2051000.0,501000.0,192000.0,819000.0,5353000.0,1084000.0
103062,1500880100000,1,15,450,ALABAMA,AL,3,3,18694000.0,955000.0,13235000.0,4504000.0,19090000.0,14643000.0,9400000.0,4134000.0,1109000.0,188000.0,4132000.0,9607000.0,2222000.0
103090,1502300200000,1,45,2180,ALABAMA,AL,3,3,17890000.0,1873000.0,12380000.0,3637000.0,17504000.0,16564000.0,10182000.0,5343000.0,1039000.0,101000.0,646000.0,11271000.0,2352000.0
103180,1505700100000,1,113,1800,ALABAMA,AL,3,3,31793000.0,4105000.0,18764000.0,8924000.0,31473000.0,28457000.0,16291000.0,9842000.0,2324000.0,975000.0,1475000.0,18717000.0,4052000.0
103210,1505400100000,1,107,0,ALABAMA,AL,3,3,22494000.0,3571000.0,15315000.0,3608000.0,21862000.0,20330000.0,12160000.0,6583000.0,1587000.0,337000.0,1192000.0,13593000.0,2892000.0
103360,1505700200000,1,113,1800,ALABAMA,AL,3,3,25189000.0,2664000.0,17282000.0,5243000.0,24088000.0,19425000.0,11327000.0,6437000.0,1661000.0,354000.0,3745000.0,13073000.0,2886000.0
103390,1503000200000,1,59,0,ALABAMA,AL,3,3,15622000.0,1078000.0,9829000.0,4715000.0,19300000.0,12814000.0,8438000.0,3385000.0,991000.0,220000.0,5695000.0,8581000.0,1678000.0
103420,1503600200000,1,71,0,ALABAMA,AL,3,3,20071000.0,1399000.0,11351000.0,7321000.0,18267000.0,16363000.0,10086000.0,4930000.0,1347000.0,406000.0,500000.0,11038000.0,2326000.0
103430,1502400200000,1,47,0,ALABAMA,AL,3,3,26431000.0,3972000.0,17105000.0,5354000.0,26258000.0,23843000.0,14496000.0,7424000.0,1923000.0,505000.0,1756000.0,15966000.0,3412000.0
103450,1501700200000,1,33,2650,ALABAMA,AL,3,3,9595000.0,950000.0,5463000.0,3182000.0,9347000.0,8973000.0,5573000.0,2741000.0,659000.0,68000.0,269000.0,6198000.0,1232000.0
103480,1505900100000,1,117,1000,ALABAMA,AL,3,3,128238000.0,5741000.0,66694000.0,55803000.0,164645000.0,104700000.0,62839000.0,34685000.0,7176000.0,2935000.0,52149000.0,69436000.0,14545000.0
103510,1505800100000,1,115,1000,ALABAMA,AL,3,3,36159000.0,2207000.0,24527000.0,9425000.0,33455000.0,31226000.0,21013000.0,8035000.0,2178000.0,981000.0,934000.0,21812000.0,4572000.0
103540,1506000100000,1,119,0,ALABAMA,AL,3,3,17082000.0,2905000.0,11180000.0,2997000.0,17405000.0,15638000.0,9680000.0,4540000.0,1418000.0,307000.0,826000.0,10943000.0,2319000.0
103580,1506100100000,1,121,0,ALABAMA,AL,3,3,14085000.0,1206000.0,8875000.0,4004000.0,14017000.0,12995000.0,8238000.0,3915000.0,842000.0,194000.0,584000.0,8825000.0,1801000.0
200001,1506100200000,1,121,0,ALABAMA,AL,3,3,19239000.0,1953000.0,13016000.0,4270000.0,19692000.0,17298000.0,10695000.0,5247000.0,1356000.0,296000.0,1938000.0,11893000.0,2464000.0
200003,1506100300000,1,121,0,ALABAMA,AL,3,3,44868000.0,4516000.0,29961000.0,10391000.0,44971000.0,38829000.0,21991000.0,13752000.0,3086000.0,429000.0,5158000.0,26176000.0,5677000.0
200005,1502600200000,1,51,5240,ALABAMA,AL,3,3,10655000.0,900000.0,7869000.0,1886000.0,10240000.0,8202000.0,5609000.0,1907000.0,686000.0,198000.0,1619000.0,5535000.0,1170000.0
200007,1503700500000,1,73,1000,ALABAMA,AL,3,3,8843000.0,759000.0,5093000.0,2991000.0,8695000.0,7950000.0,4913000.0,2451000.0,586000.0,196000.0,330000.0,5347000.0,1099000.0
200030,1506300100000,1,125,8600,ALABAMA,AL,3,3,68272000.0,5845000.0,36924000.0,25503000.0,67623000.0,61303000.0,37264000.0,20032000.0,4007000.0,668000.0,4179000.0,38462000.0,8217000.0
200050,1506300200000,1,125,8600,ALABAMA,AL,3,3,90726000.0,6473000.0,58564000.0,25689000.0,97631000.0,78164000.0,51512000.0,20883000.0,5769000.0,3279000.0,14363000.0,53071000.0,11245000.0
200070,1503780400000,1,73,1000,ALABAMA,AL,3,3,30143000.0,1609000.0,13758000.0,14776000.0,37348000.0,24386000.0,15588000.0,7677000.0,1121000.0,782000.0,11303000.0,16111000.0,3261000.0
200100,1506500100000,1,129,0,ALABAMA,AL,3,3,22096000.0,2062000.0,14166000.0,5868000.0,22509000.0,18916000.0,11501000.0,6110000.0,1305000.0,449000.0,3101000.0,12819000.0,2679000.0
200120,1506600100000,1,131,0,ALABAMA,AL,3,3,18086000.0,3056000.0,12322000.0,2708000.0,19452000.0,14727000.0,8511000.0,5013000.0,1203000.0,313000.0,4058000.0,9819000.0,2126000.0
200130,1504700200000,1,93,0,ALABAMA,AL,3,3,8997000.0,772000.0,5849000.0,2376000.0,7329000.0,6311000.0,3960000.0,1780000.0,571000.0,660000.0,343000.0,4471000.0,898000.0
200150,1506700100000,1,133,0,ALABAMA,AL,3,3,18564000.0,1509000.0,12420000.0,4635000.0,21099000.0,15040000.0,9008000.0,4795000.0,1237000.0,517000.0,5262000.0,10293000.0,2179000.0
200180,2000000030800,2,50,0,ALASKA,AK,3,3,60230000.0,18517000.0,39179000.0,2534000.0,56640000.0,53589000.0,33962000.0,17062000.0,2565000.0,313000.0,2738000.0,31020000.0,8092000.0
200210,2000000031200,2,270,0,ALASKA,AK,3,3,26470000.0,11971000.0,12182000.0,2317000.0,25884000.0,24279000.0,14081000.0,8288000.0,1910000.0,9000.0,1596000.0,13713000.0,4393000.0
200240,2000000030300,2,50,0,ALASKA,AK,3,3,7982000.0,3652000.0,3959000.0,371000.0,7765000.0,7197000.0,3914000.0,2825000.0,458000.0,2000.0,566000.0,3488000.0,877000.0
200270,2000000031300,2,270,0,ALASKA,AK,3,3,3999000.0,1977000.0,1735000.0,287000.0,3840000.0,3720000.0,2167000.0,1269000.0,284000.0,6000.0,114000.0,2112000.0,507000.0
200330,2000000030100,2,16,0,ALASKA,AK,3,3,1255000.0,167000.0,1048000.0,40000.0,1103000.0,1070000.0,662000.0,391000.0,17000.0,2000.0,31000.0,465000.0,142000.0
200390,2100400130100,2,60,0,ALASKA,AK,3,3,4122000.0,643000.0,2094000.0,1385000.0,3674000.0,3586000.0,2119000.0,1333000.0,134000.0,31000.0,21000.0,1891000.0,518000.0
200450,2000000030000,2,240,0,ALASKA,AK,3,3,8117000.0,991000.0,6683000.0,443000.0,8901000.0,6438000.0,3682000.0,2586000.0,170000.0,4000.0,2459000.0,3435000.0,932000.0
200480,2202000130100,2,261,0,ALASKA,AK,3,3,4718000.0,441000.0,2627000.0,1650000.0,4948000.0,4921000.0,3363000.0,1400000.0,158000.0,2000.0,25000.0,2942000.0,969000.0
200510,2201600130100,2,201,0,ALASKA,AK,3,3,3792000.0,860000.0,2262000.0,670000.0,4468000.0,3829000.0,2566000.0,1146000.0,117000.0,2000.0,637000.0,2001000.0,628000.0
200520,2000000030900,2,90,0,ALASKA,AK,3,2,10703000.0,2224000.0,8171000.0,308000.0,10826000.0,9259000.0,5947000.0,3106000.0,206000.0,20000.0,1547000.0,4683000.0,1349000.0
200540,2202300530100,2,290,0,ALASKA,AK,3,2,16340000.0,1770000.0,14143000.0,427000.0,17689000.0,14982000.0,9795000.0,5003000.0,184000.0,15000.0,2692000.0,4419000.0,1189000.0
200570,2101000530100,2,130,0,ALASKA,AK,3,2,20402000.0,1331000.0,10815000.0,8256000.0,20662000.0,20107000.0,12521000.0,7193000.0,393000.0,29000.0,420000.0,11599000.0,3218000.0
200600,2200200130100,2,20,380,ALASKA,AK,3,2,370336000.0,34964000.0,226593000.0,108779000.0,397391000.0,332985000.0,206012000.0,117619000.0,9354000.0,1647000.0,53500000.0,218958000.0,58688000.0
200610,2200800130100,2,110,0,ALASKA,AK,3,2,49144000.0,2781000.0,26010000.0,20353000.0,47139000.0,43697000.0,28849000.0,14337000.0,511000.0,358000.0,2661000.0,27911000.0,7186000.0
200625,2201700130100,2,220,0,ALASKA,AK,3,3,14336000.0,1411000.0,6956000.0,5969000.0,14767000.0,14072000.0,9495000.0,4259000.0,318000.0,308000.0,308000.0,8257000.0,2054000.0
200630,2100700330100,2,100,0,ALASKA,AK,3,3,4247000.0,234000.0,2387000.0,1626000.0,4481000.0,4285000.0,2650000.0,1503000.0,132000.0,41000.0,155000.0,2401000.0,732000.0
200670,2201600230100,2,201,0,ALASKA,AK,3,3,2643000.0,1378000.0,1019000.0,246000.0,1507000.0,1474000.0,916000.0,484000.0,74000.0,2000.0,31000.0,692000.0,168000.0
200690,2100900430100,2,122,0,ALASKA,AK,3,2,86869000.0,5519000.0,53733000.0,27617000.0,90946000.0,85404000.0,53172000.0,29942000.0,2290000.0,217000.0,3686000.0,48415000.0,14035000.0
200700,2201600430100,2,201,0,ALASKA,AK,3,3,2416000.0,514000.0,1492000.0,410000.0,2571000.0,2442000.0,1528000.0,838000.0,76000.0,2000.0,127000.0,1428000.0,357000.0
200710,2101200630100,2,150,0,ALASKA,AK,3,3,25549000.0,3483000.0,15468000.0,6598000.0,27204000.0,26306000.0,16896000.0,8798000.0,612000.0,10000.0,550000.0,15262000.0,4420000.0
200720,2101300730100,2,170,0,ALASKA,AK,3,2,107225000.0,6548000.0,70946000.0,29731000.0,110511000.0,101460000.0,61573000.0,37243000.0,2644000.0,140000.0,7783000.0,62941000.0,18466000.0
200760,2000000031800,2,201,0,ALASKA,AK,3,3,4138000.0,2923000.0,903000.0,312000.0,5195000.0,4891000.0,3140000.0,1589000.0,162000.0,0.0,304000.0,2953000.0,749000.0
200770,2202301330100,2,290,0,ALASKA,AK,3,3,3045000.0,184000.0,2702000.0,159000.0,3168000.0,3008000.0,1982000.0,933000.0,93000.0,9000.0,151000.0,1370000.0,282000.0
200775,2201400730100,2,180,0,ALASKA,AK,3,2,7913000.0,839000.0,5208000.0,1866000.0,8611000.0,8282000.0,4845000.0,3172000.0,265000.0,38000.0,291000.0,4636000.0,1278000.0
200780,2100600230100,2,90,0,ALASKA,AK,3,2,132607000.0,17168000.0,79455000.0,35984000.0,133422000.0,125927000.0,80528000.0,42129000.0,3270000.0,144000.0,2816000.0,77502000.0,21686000.0
200810,2101101130100,2,188,0,ALASKA,AK,3,3,31028000.0,7896000.0,18129000.0,5003000.0,48087000.0,29853000.0,15330000.0,12969000.0,1554000.0,272000.0,17962000.0,15802000.0,3993000.0
200840,2201800330100,2,231,0,ALASKA,AK,3,3,627000.0,37000.0,508000.0,82000.0,684000.0,670000.0,345000.0,325000.0,0.0,13000.0,1000.0,360000.0,129000.0
200862,2202200330100,2,280,0,ALASKA,AK,3,3,6041000.0,586000.0,3490000.0,1965000.0,6128000.0,6026000.0,3969000.0,1920000.0,137000.0,8000.0,72000.0,3567000.0,886000.0
400021,2000000030400,2,60,0,ALASKA,AK,3,3,14554000.0,5869000.0,7173000.0,1512000.0,14365000.0,12306000.0,7648000.0,3749000.0,909000.0,11000.0,2048000.0,6973000.0,1344000.0
400023,2200100430100,2,16,0,ALASKA,AK,3,3,5806000.0,202000.0,2944000.0,2660000.0,5208000.0,4789000.0,2625000.0,1816000.0,348000.0,37000.0,375000.0,2596000.0,782000.0
400082,2000000030200,2,50,0,ALASKA,AK,3,3,8419000.0,2768000.0,4983000.0,668000.0,8299000.0,7936000.0,4609000.0,3019000.0,308000.0,4000.0,357000.0,4122000.0,1326000.0
400600,2202700130100,2,231,0,ALASKA,AK,3,3,2459000.0,269000.0,1475000.0,715000.0,2480000.0,2352000.0,1255000.0,1008000.0,89000.0,2000.0,81000.0,1238000.0,379000.0
400680,3500700900000,4,13,6200,ARIZONA,AZ,3,3,29394000.0,583000.0,4171000.0,24640000.0,44466000.0,16924000.0,8980000.0,6935000.0,1009000.0,864000.0,23061000.0,10515000.0,1903000.0
400720,3501300700000,4,25,0,ARIZONA,AZ,3,3,12392000.0,881000.0,6637000.0,4874000.0,14207000.0,9304000.0,5678000.0,3120000.0,506000.0,58000.0,4379000.0,6454000.0,1370000.0
400790,3501500400000,4,12,0,ARIZONA,AZ,1,3,900000.0,63000.0,284000.0,553000.0,1059000.0,999000.0,449000.0,336000.0,214000.0,0.0,60000.0,650000.0,154000.0
401050,3500801300000,4,15,4120,ARIZONA,AZ,3,3,5266000.0,687000.0,3479000.0,1100000.0,5447000.0,4832000.0,2844000.0,1962000.0,26000.0,0.0,477000.0,3223000.0,575000.0
401110,3500940100000,4,17,0,ARIZONA,AZ,3,3,21084000.0,8183000.0,11885000.0,1016000.0,17427000.0,10185000.0,5157000.0,4251000.0,777000.0,0.0,7234000.0,10820000.0,1206000.0
403310,3500820100000,4,15,4120,ARIZONA,AZ,2,3,12241000.0,939000.0,1848000.0,9454000.0,11128000.0,9537000.0,4946000.0,3867000.0,724000.0,141000.0,527000.0,6038000.0,1325000.0
404720,3101401430100,4,27,9360,ARIZONA,AZ,2,3,892000.0,89000.0,758000.0,45000.0,916000.0,832000.0,292000.0,521000.0,19000.0,0.0,84000.0,483000.0,78000.0
406580,3500330200000,4,5,2620,ARIZONA,AZ,3,3,162000.0,14000.0,110000.0,38000.0,212000.0,205000.0,121000.0,83000.0,1000.0,0.0,7000.0,126000.0,28000.0
406740,3500750200000,4,13,6200,ARIZONA,AZ,2,3,14727000.0,888000.0,5338000.0,8501000.0,16957000.0,10596000.0,5846000.0,4188000.0,562000.0,44000.0,5258000.0,7320000.0,1184000.0
406870,3500100100000,4,1,0,ARIZONA,AZ,1,3,447000.0,11000.0,151000.0,285000.0,390000.0,347000.0,192000.0,155000.0,0.0,0.0,43000.0,158000.0,44000.0
407430,3500200400000,4,3,0,ARIZONA,AZ,2,3,3300000.0,287000.0,1444000.0,1569000.0,2869000.0,2540000.0,1401000.0,1110000.0,29000.0,2000.0,165000.0,1800000.0,325000.0
407520,3500200500000,4,3,0,ARIZONA,AZ,3,3,7143000.0,642000.0,3961000.0,2540000.0,7386000.0,5655000.0,2948000.0,2311000.0,396000.0,0.0,1467000.0,3644000.0,752000.0
407530,3500600100000,4,11,0,ARIZONA,AZ,1,3,45000.0,8000.0,22000.0,15000.0,70000.0,70000.0,52000.0,18000.0,0.0,0.0,0.0,37000.0,5000.0
407570,3500500100000,4,9,0,ARIZONA,AZ,1,3,689000.0,23000.0,413000.0,253000.0,679000.0,633000.0,406000.0,227000.0,0.0,0.0,46000.0,408000.0,100000.0
